code,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
NLD,0.00051506,0.0007466,0.00063859,0.00078704,0.0006337,0.00057656,0.00057869,0.0006115,0.00071159,0.0005443,0.00053003,0.00053847,0.00050215,0.00051325,0.00053532,0.00039934,0.00042352,0.00068851,0.00067048,0.00071615,0.00069556,0.00068378
ERI,0.010177,0.01423,0.014144,0.012709,0.011717,0.011471,0.010795,0.01252,0.013705,0.010674,0.01303,0.011312,0.012013,0.0087042,0.016493,0.0091977,0.012353,0.017895,0.012625,0.014518,0.014098,0.014489
GTM,0.01103,0.015606,0.02114,0.015357,0.016382,0.016936,0.016178,0.017539,0.017876,0.015983,0.015329,0.01413,0.01511,0.012288,0.01589,0.013948,0.013283,0.016174,0.014102,0.017238,0.016193,0.014358
USA,0.000099698,0.00020484,0.00015652,0.00022317,0.0001581,0.0001357,0.0001347,0.00015098,0.00019562,0.00012363,0.00011797,0.00011928,0.0000993,0.00010321,0.00011499,0.000057723,0.000069395,0.00018666,0.00018335,0.00019929,0.00018881,0.00018369
ATG,0.00046979,0.0010724,0.00076326,0.0011473,0.00077976,0.0006254,0.00063279,0.00072761,0.0009836,0.00056422,0.00053151,0.00053859,0.00040843,0.00046396,0.00050497,0.00019106,0.0002513,0.00088145,0.00087492,0.0009487,0.00089927,0.00087769
KNA,0.000087236,0.00017924,0.00013696,0.00019528,0.00013833,0.00011874,0.00011787,0.0001321,0.00017116,0.00010818,0.00010322,0.00010437,0.000086887,0.000090313,0.00010062,0.000050508,0.00006072,0.00016333,0.00016043,0.00017438,0.0001652,0.00016073
CPV,0.0054059,0.0067308,0.0061221,0.0065168,0.0059248,0.0056672,0.0054322,0.0058958,0.0066935,0.0053814,0.0056924,0.0056633,0.0055517,0.0053168,0.0058873,0.0047667,0.0052232,0.0064575,0.006282,0.0066931,0.006297,0.006289
GBR,0.00043124,0.00088138,0.0006627,0.00096989,0.00071553,0.00061477,0.00061885,0.00068318,0.00087847,0.00055158,0.00050962,0.00053935,0.0004499,0.00048673,0.00054487,0.00029727,0.00034288,0.00083473,0.0008185,0.00088926,0.00085113,0.00083282
SEN,0.044898,0.05776,0.05403,0.058856,0.046988,0.031899,0.039892,0.063912,0.053113,0.046578,0.042945,0.053985,0.041035,0.036178,0.039993,0.021402,0.037111,0.040708,0.041206,0.053308,0.052408,0.05244
FRA,0.00029921,0.00072451,0.00048689,0.00076851,0.00050259,0.00037655,0.00039365,0.00045686,0.00064092,0.00033711,0.00031269,0.00032924,0.00023193,0.00029531,0.00030833,0.000081497,0.00012072,0.00056957,0.00056411,0.00062022,0.00059103,0.0005777
HND,0.0083221,0.010744,0.016784,0.010212,0.010846,0.01065,0.010612,0.011978,0.011265,0.010819,0.010008,0.0083182,0.0094443,0.0076012,0.0095234,0.0085123,0.0077138,0.0096695,0.0075204,0.010137,0.0092043,0.0082504
DMA,0.00013201,0.00031964,0.0002148,0.00033905,0.00022173,0.00016612,0.00017367,0.00020156,0.00028276,0.00014873,0.00013795,0.00014525,0.00010232,0.00013028,0.00013603,0.000035954,0.000053258,0.00025128,0.00024887,0.00027363,0.00026075,0.00025487
BFA,0.05263,0.073081,0.065979,0.075055,0.054325,0.041719,0.037578,0.053181,0.069953,0.056757,0.056328,0.057515,0.048994,0.030845,0.048627,0.012913,0.04674,0.050111,0.054129,0.062072,0.067667,0.069785
NIC,0.0085118,0.010966,0.015698,0.01079,0.011014,0.011552,0.011331,0.011766,0.012224,0.010977,0.01088,0.0090123,0.0098886,0.008291,0.010672,0.0089625,0.008681,0.010721,0.0082731,0.01094,0.0098819,0.0090953
FRA,0.00026068,0.00063474,0.00041215,0.00066961,0.00042866,0.0003035,0.00032693,0.00038449,0.00054927,0.00027419,0.00025586,0.00027769,0.00018868,0.00026122,0.00025965,0.000054511,0.000090451,0.00049304,0.00048799,0.00053711,0.0005163,0.00050658
ETH,0.10652,0.13701,0.13694,0.12639,0.12642,0.12208,0.11882,0.13063,0.14326,0.10326,0.13437,0.11502,0.13529,0.089855,0.16399,0.091931,0.11837,0.19559,0.12406,0.15538,0.15452,0.14895
SLV,0.0041978,0.0052691,0.0065592,0.0054555,0.0057425,0.0053539,0.0059442,0.0057644,0.0059181,0.005449,0.0054216,0.0046831,0.0047949,0.004879,0.0051992,0.0046473,0.0044707,0.0051602,0.0045232,0.0058275,0.0051807,0.0048105
LCA,0.00013555,0.00033006,0.00021432,0.0003482,0.0002229,0.00015782,0.00017,0.00019994,0.00028562,0.00014258,0.00013305,0.0001444,0.000098112,0.00013584,0.00013502,0.000028346,0.000047034,0.00025638,0.00025375,0.0002793,0.00026848,0.00026342
GMB,0.002093,0.0025154,0.0022929,0.0026767,0.0023273,0.0014233,0.0015502,0.0032149,0.0026762,0.0021621,0.0020163,0.0023775,0.002023,0.0016942,0.0019725,0.0010143,0.0018426,0.0020274,0.001953,0.0023505,0.0024436,0.0025957
NGA,0.1593,0.20507,0.17653,0.24191,0.2064,0.15895,0.14247,0.18103,0.2099,0.17162,0.19321,0.16618,0.17732,0.13396,0.17113,0.089529,0.14982,0.20931,0.18866,0.22817,0.2263,0.22609
VCT,0.00018387,0.00041256,0.00027206,0.00043513,0.00028295,0.00020141,0.00021857,0.00025536,0.00035508,0.00018295,0.00017255,0.00019309,0.00013698,0.00018748,0.00018209,0.00005133,0.000073827,0.00032791,0.00032607,0.00035522,0.00034484,0.00033893
BRB,0.00025798,0.00056487,0.0003743,0.00059574,0.00038928,0.00027755,0.00030189,0.00035198,0.00048535,0.00025253,0.00023894,0.0002698,0.00019373,0.00026431,0.00025505,0.000077131,0.00010756,0.00045219,0.00045028,0.000489,0.00047615,0.00046823
CMR,0.077963,0.095272,0.095994,0.11066,0.10326,0.084985,0.076358,0.093031,0.09964,0.08139,0.092101,0.075692,0.090705,0.065869,0.090587,0.054078,0.070828,0.11406,0.084995,0.10415,0.097611,0.10698
DJI,0.0010919,0.0016185,0.0017206,0.0015899,0.0012638,0.0012297,0.0013655,0.0015806,0.0017669,0.0013039,0.0016728,0.0012976,0.0016815,0.0011841,0.0019902,0.00097212,0.0012511,0.0019404,0.0012777,0.0017007,0.0016796,0.001584
GNB,0.0065934,0.0081686,0.0067815,0.0074828,0.0068062,0.0055566,0.0057438,0.0058279,0.0080247,0.0061422,0.0065516,0.0063109,0.0056627,0.0048396,0.0055079,0.0038149,0.0052466,0.0060592,0.0063759,0.0067187,0.0070528,0.0078803
GIN,0.035183,0.044945,0.042071,0.043315,0.038402,0.029435,0.0333,0.034175,0.046465,0.036199,0.039835,0.037227,0.034026,0.027687,0.03242,0.019943,0.031349,0.038351,0.04038,0.043269,0.048889,0.051426
COL,0.081017,0.10777,0.12736,0.10618,0.10354,0.12683,0.11509,0.11497,0.12031,0.10604,0.11113,0.088185,0.1066,0.087927,0.11068,0.095174,0.10466,0.12957,0.083527,0.10725,0.098462,0.10341
NLD,0.000047493,0.000049625,0.000049261,0.000053203,0.000055533,0.000045301,0.000046968,0.000058938,0.000052418,0.000059799,0.000044918,0.000038406,0.000040137,0.000053843,0.000036956,0.000054812,0.00004451,0.000043347,0.000048537,0.00005312,0.000069952,0.000061097
BEN,0.020888,0.027189,0.022282,0.028387,0.026098,0.01883,0.018157,0.020827,0.027707,0.020996,0.023463,0.021359,0.020887,0.015835,0.019562,0.0096246,0.018905,0.024507,0.023083,0.026444,0.027084,0.029215
GRD,0.00023713,0.00051409,0.00034133,0.00054217,0.00035499,0.00025327,0.00027574,0.00032122,0.00044141,0.00023059,0.00021848,0.00024758,0.00017864,0.00024342,0.00023428,0.00007277,0.00010033,0.00041275,0.00041124,0.00044604,0.00043485,0.00042771
VEN,0.085565,0.11308,0.13366,0.11061,0.10544,0.13139,0.11084,0.12065,0.12083,0.11076,0.12333,0.09002,0.1136,0.098309,0.11474,0.10321,0.11133,0.13191,0.094235,0.11664,0.10235,0.11216
SOM,0.029497,0.04732,0.040808,0.037693,0.046729,0.044452,0.045352,0.038549,0.041343,0.031585,0.044901,0.034907,0.041797,0.033673,0.055731,0.039475,0.036956,0.059028,0.040935,0.051609,0.043111,0.043301
TTO,0.000515,0.0009134,0.00065951,0.00095228,0.00067509,0.0005196,0.00055568,0.00062515,0.00078594,0.00047979,0.00046567,0.00050744,0.00041222,0.00049934,0.00047846,0.00024167,0.00028502,0.00072784,0.00072183,0.00077133,0.00075689,0.00074648
CRI,0.0042044,0.0048417,0.0048995,0.0042988,0.0040625,0.0041921,0.0042108,0.0039486,0.0043653,0.0039897,0.0040695,0.0040701,0.0036331,0.0040627,0.0040368,0.0039152,0.0040564,0.0042683,0.0040741,0.0042026,0.004303,0.0041447
GHA,0.031412,0.041819,0.03512,0.0404,0.035518,0.027716,0.026693,0.032192,0.043093,0.033273,0.036121,0.033746,0.031509,0.025426,0.031098,0.017707,0.027884,0.039328,0.039403,0.04467,0.046857,0.04767
TGO,0.010423,0.013908,0.011588,0.013745,0.011815,0.0092882,0.0088631,0.010442,0.014138,0.010705,0.011632,0.010947,0.010047,0.0077352,0.0095188,0.0050752,0.0087277,0.011903,0.011701,0.013266,0.013395,0.0143
CAF,0.11702,0.13712,0.14731,0.15095,0.15162,0.12386,0.11501,0.13198,0.13649,0.11835,0.13073,0.11749,0.13894,0.098832,0.13676,0.096579,0.10824,0.16099,0.1228,0.14263,0.14278,0.14388
CIV,0.037804,0.052399,0.043412,0.048563,0.042526,0.030638,0.032097,0.036654,0.050173,0.038698,0.041593,0.038481,0.034909,0.027599,0.035396,0.018846,0.029641,0.0434,0.04439,0.051194,0.059115,0.057566
SLE,0.010305,0.012595,0.016125,0.01322,0.011196,0.008614,0.010006,0.010035,0.013029,0.0099859,0.01172,0.011566,0.010863,0.010122,0.010481,0.0056967,0.011041,0.013599,0.013506,0.014803,0.016401,0.016433
LKA,0.0081281,0.0082217,0.0086498,0.009468,0.0095538,0.009942,0.0096929,0.010258,0.0094029,0.0095637,0.009559,0.009205,0.0096966,0.0092101,0.0098899,0.0099533,0.010242,0.010843,0.009599,0.010433,0.010283,0.010643
PAN,0.012391,0.016119,0.015177,0.013249,0.014008,0.014258,0.01524,0.014315,0.016339,0.015461,0.01497,0.014134,0.014535,0.013352,0.013148,0.012494,0.014549,0.015971,0.012637,0.014568,0.013072,0.013557
GUY,0.0086134,0.010172,0.012615,0.010935,0.0093738,0.012642,0.010666,0.012718,0.013493,0.01194,0.014245,0.0095812,0.015583,0.011968,0.017237,0.013777,0.013743,0.021294,0.013628,0.017333,0.016539,0.017798
LBR,0.011766,0.015012,0.013847,0.015355,0.01197,0.008804,0.010249,0.010149,0.013286,0.011149,0.011668,0.010827,0.010216,0.0095713,0.011051,0.0059903,0.0094561,0.012639,0.011952,0.013839,0.016308,0.01564
MYS,0.019895,0.027055,0.03058,0.01082,0.016894,0.02645,0.022162,0.023202,0.025041,0.019352,0.023094,0.019753,0.022046,0.020628,0.035336,0.029653,0.02709,0.039688,0.027082,0.038574,0.035113,0.031493
SUR,0.0072557,0.0082881,0.010186,0.0090674,0.0076588,0.0096819,0.008448,0.0098544,0.0099398,0.008554,0.010501,0.007518,0.011104,0.0084663,0.01211,0.0092774,0.0094606,0.015143,0.0094735,0.012432,0.011905,0.012604
IDN,0.48023,0.50595,0.21496,0.1917,0.19146,0.22908,0.26396,0.21107,0.23512,0.19674,0.29836,0.18372,0.18992,0.25253,0.2084,0.23707,0.23735,0.26367,0.32699,0.34848,0.22405,0.22594
FRA,0.0023037,0.0026771,0.0031138,0.0031018,0.0023839,0.0028986,0.0025945,0.0030361,0.0030137,0.0023854,0.0030206,0.0015207,0.0032964,0.0023225,0.0034611,0.0022548,0.0025876,0.00497,0.002463,0.00356,0.003189,0.0035355
COD,0.29254,0.30356,0.33753,0.30045,0.3072,0.30857,0.27171,0.30599,0.30046,0.27375,0.3126,0.25734,0.31412,0.24933,0.34837,0.25079,0.27028,0.38929,0.26454,0.31612,0.30733,0.32294
BRA,0.73345,0.81033,0.81109,0.76659,0.67993,0.82324,0.77042,0.81373,0.86696,0.79743,0.89246,0.69248,0.90527,0.70495,1.0853,0.89513,0.90434,1.2277,0.75537,0.89043,0.85763,0.9857
BRN,0.00040594,0.0005356,0.00093225,0.00025003,0.00033133,0.00043603,0.00041668,0.00047447,0.0004845,0.00047868,0.00046287,0.00035439,0.00038372,0.00039878,0.00066576,0.00044154,0.00041498,0.00054888,0.00042844,0.00058813,0.00062906,0.00045414
KEN,0.059396,0.092885,0.089407,0.067905,0.082765,0.094764,0.079471,0.071009,0.068197,0.062289,0.092212,0.070808,0.081865,0.068565,0.1004,0.080159,0.077016,0.11101,0.083321,0.10369,0.095973,0.10281
UGA,0.032931,0.036674,0.038349,0.032075,0.032269,0.035546,0.033134,0.039654,0.034209,0.027753,0.03653,0.033306,0.036504,0.024969,0.045731,0.025931,0.03571,0.05437,0.03098,0.040376,0.043715,0.04242
GNQ,0.0040829,0.0043289,0.0048112,0.0046732,0.0045172,0.0043818,0.0041302,0.0048166,0.0049261,0.0042906,0.0052196,0.00407,0.0053078,0.0041285,0.0054165,0.0042906,0.0041157,0.0061871,0.0046334,0.0057642,0.0050552,0.0052971
COG,0.023479,0.024588,0.027724,0.028003,0.027144,0.027912,0.024812,0.027042,0.027479,0.023422,0.028653,0.023914,0.027856,0.022137,0.031979,0.023268,0.025069,0.038606,0.02529,0.030835,0.028436,0.029385
GAB,0.017872,0.018913,0.02075,0.020425,0.019341,0.021015,0.018449,0.020522,0.021571,0.017834,0.022248,0.019129,0.021664,0.01713,0.023919,0.017552,0.018964,0.028097,0.018942,0.024145,0.022517,0.022937
STP,0.0018089,0.0017667,0.0019266,0.0018232,0.0018906,0.0018999,0.0019035,0.0018671,0.0018847,0.0020357,0.0019727,0.0019402,0.0020403,0.0018736,0.0019411,0.0019598,0.0016456,0.0018473,0.0018176,0.0020252,0.0018224,0.001755
ECU,0.020078,0.026045,0.026667,0.021888,0.022016,0.024379,0.022478,0.023309,0.022558,0.021731,0.02515,0.019724,0.024429,0.021951,0.026106,0.023497,0.0235,0.026194,0.021473,0.026287,0.025227,0.024311
SGP,0.000018532,0.000019255,0.000020139,0.00001607,0.000017851,0.000021099,0.000018243,0.000019672,0.000019907,0.000019254,0.000021075,0.000018074,0.000020583,0.00001829,0.0000243,0.000021236,0.000020649,0.000025124,0.000018753,0.000021457,0.000020453,0.000020606
PER,0.054687,0.065953,0.064596,0.056524,0.053794,0.060474,0.052452,0.060844,0.063281,0.060374,0.068398,0.055248,0.069493,0.055021,0.077076,0.066337,0.065232,0.077853,0.054663,0.067341,0.06647,0.065955
TZA,0.10403,0.10818,0.12711,0.097453,0.091771,0.12594,0.1011,0.11354,0.10499,0.10943,0.11754,0.11758,0.11723,0.095901,0.14384,0.095648,0.12239,0.14768,0.1001,0.12001,0.12693,0.11166
RWA,0.0026163,0.0029989,0.0031862,0.0027713,0.0028079,0.0032564,0.0028934,0.0031693,0.0029092,0.0028785,0.0030118,0.0028765,0.0034161,0.0027364,0.0040337,0.0022995,0.0032596,0.0045588,0.0031406,0.0035014,0.0036018,0.0032738
PNG,0.021698,0.021327,0.014272,0.013463,0.014262,0.017973,0.014737,0.015881,0.017164,0.014703,0.015902,0.01244,0.015674,0.01128,0.018907,0.015067,0.01447,0.018626,0.014454,0.016797,0.012745,0.014924
BDI,0.0035582,0.0039228,0.0042261,0.0036599,0.0036294,0.0043751,0.003748,0.0042151,0.0038946,0.0042351,0.0040087,0.0038423,0.0044598,0.0038363,0.0052551,0.0033332,0.00442,0.0058113,0.0043883,0.0046528,0.004607,0.004215
AGO,0.15424,0.14217,0.13997,0.12964,0.13217,0.15033,0.13001,0.14712,0.14002,0.13438,0.15005,0.13013,0.15276,0.13515,0.16299,0.14456,0.14188,0.17817,0.12853,0.14657,0.14,0.1584
SLB,0.0034366,0.0033785,0.0031793,0.0026131,0.0025164,0.0039663,0.0025543,0.003099,0.0033799,0.003377,0.0035589,0.0025216,0.003513,0.0023896,0.0040557,0.0035061,0.0032839,0.0042845,0.0024473,0.0026709,0.0024238,0.0028957
ZMB,0.0892,0.083148,0.075986,0.06803,0.062901,0.081928,0.066226,0.077866,0.073963,0.070535,0.08198,0.066765,0.091122,0.06441,0.095474,0.078274,0.081754,0.11398,0.068735,0.085668,0.074185,0.084934
TLS,0.0012822,0.0012899,0.001088,0.00096849,0.00094228,0.0010562,0.0010314,0.0010229,0.0010892,0.0010223,0.001078,0.00091664,0.0010115,0.0010084,0.0010838,0.00098814,0.00098008,0.0010646,0.00097206,0.00098241,0.00099234,0.0009828
MWI,0.012913,0.011248,0.011989,0.010161,0.0089651,0.013352,0.010296,0.01355,0.011093,0.013036,0.012481,0.011641,0.014909,0.011658,0.017336,0.013162,0.01465,0.019804,0.012625,0.015016,0.014541,0.015153
BOL,0.091482,0.10495,0.091577,0.098048,0.079491,0.094747,0.10113,0.094141,0.12518,0.11088,0.10719,0.087413,0.1141,0.086452,0.14634,0.11609,0.10356,0.13347,0.083972,0.094569,0.084185,0.099611
AUS,0.21775,0.27949,0.22852,0.1286,0.11645,0.19089,0.17201,0.293,0.2529,0.2095,0.35094,0.20348,0.35306,0.22544,0.39851,0.337,0.23022,0.46401,0.23217,0.30694,0.23575,0.30215
MOZ,0.043862,0.036268,0.037627,0.034394,0.03126,0.045014,0.036421,0.04022,0.03772,0.038267,0.040298,0.032859,0.044811,0.039096,0.052316,0.043407,0.04272,0.059442,0.037251,0.045048,0.039243,0.046085
COM,0.0011105,0.0011152,0.0010857,0.0010634,0.0011035,0.0011806,0.0011274,0.0012439,0.0011751,0.0010563,0.0011772,0.0010395,0.0011947,0.0010644,0.0012648,0.0011768,0.0011697,0.0013322,0.0010728,0.0011764,0.0011206,0.0011555
MDG,0.022388,0.023395,0.021629,0.020886,0.021201,0.025214,0.020506,0.023535,0.021147,0.024881,0.025743,0.0223,0.022833,0.022475,0.028469,0.02633,0.02385,0.028011,0.022815,0.026567,0.027549,0.023648
FRA,0.00017349,0.0001763,0.00017181,0.00016661,0.00017517,0.0001888,0.00017521,0.00019359,0.00018624,0.00016817,0.00018706,0.00016443,0.00018808,0.00017144,0.00020007,0.00018929,0.00018516,0.00020985,0.00016754,0.00018566,0.00017536,0.00018265
WSM,0.00052343,0.00044271,0.00037174,0.00076418,0.00054592,0.00053088,0.00065303,0.00057022,0.00056181,0.00094652,0.0007033,0.00024842,0.00057978,0.00053265,0.00075395,0.00072041,0.00052653,0.0008556,0.00044195,0.00034352,0.00023156,0.00057632
VUT,0.0021461,0.002095,0.0019599,0.0015127,0.0015874,0.0025595,0.0015135,0.0018696,0.0020668,0.0021509,0.0022154,0.0013923,0.0022348,0.0013431,0.0025896,0.0022024,0.001979,0.0027795,0.0013599,0.0014681,0.0012901,0.0017547
USA,0.000067107,0.000056758,0.000047658,0.000097972,0.00006999,0.000068061,0.000083721,0.000073106,0.000072027,0.00012135,0.000090167,0.000031849,0.000074331,0.000068288,0.000096661,0.00009236,0.000067504,0.00010969,0.000056661,0.000044041,0.000029688,0.000073887
ZWE,0.068594,0.05093,0.041182,0.043218,0.038717,0.05096,0.04199,0.046306,0.044858,0.035512,0.055166,0.03258,0.056873,0.0414,0.054281,0.051627,0.047901,0.067861,0.041355,0.054955,0.041388,0.05993
FJI,0.0019687,0.001668,0.0014848,0.0020502,0.001676,0.0020955,0.0018844,0.0018709,0.0020009,0.002745,0.0022526,0.0010783,0.0020902,0.0015793,0.0026416,0.0024002,0.0018818,0.0028932,0.001434,0.0013091,0.001005,0.0018704
NAM,0.040143,0.033055,0.02401,0.025922,0.020088,0.021236,0.016672,0.023149,0.020779,0.019102,0.02663,0.011013,0.025453,0.016261,0.018277,0.023559,0.017682,0.036619,0.016682,0.022015,0.027827,0.025227
CHL,0.023895,0.026741,0.020453,0.020132,0.018641,0.025462,0.020933,0.024006,0.026942,0.021874,0.02981,0.019868,0.034976,0.022706,0.03733,0.034412,0.031766,0.044516,0.022881,0.026847,0.02187,0.027832
BWA,0.037468,0.027529,0.021141,0.021774,0.01824,0.025838,0.023538,0.035374,0.030545,0.025362,0.030164,0.022731,0.03622,0.017796,0.027365,0.025118,0.028391,0.042223,0.019127,0.027764,0.034174,0.029213
TON,0.0011705,0.00093623,0.00067921,0.0013277,0.00098142,0.0010086,0.00117,0.0011091,0.0011454,0.0017966,0.0014328,0.0004023,0.0011856,0.00094998,0.0015831,0.0015094,0.0010416,0.0018551,0.00080681,0.0007248,0.00040175,0.0011212
PRY,0.035042,0.042504,0.034065,0.03482,0.02637,0.039991,0.041186,0.038542,0.044083,0.043107,0.04556,0.037798,0.048442,0.033352,0.054447,0.05473,0.052278,0.064865,0.03838,0.04115,0.038677,0.049794
FRA,0.0014814,0.0015698,0.0011857,0.00085254,0.00096579,0.0015246,0.0010344,0.0011579,0.001348,0.001359,0.0013715,0.00091462,0.0013678,0.00083062,0.00167,0.0013791,0.0012221,0.0017725,0.00091513,0.00093685,0.00085685,0.0011977
MUS,0.00021817,0.00021782,0.00018992,0.00019348,0.00020309,0.00025162,0.00022789,0.00027029,0.00025081,0.00020737,0.00026082,0.0001957,0.00027647,0.00021541,0.00031361,0.00028503,0.00027737,0.00035465,0.00022602,0.00026726,0.00023838,0.00026474
FRA,0.00035408,0.00034621,0.00027538,0.00028195,0.00028605,0.0003781,0.00033147,0.00041071,0.00037829,0.00028453,0.0003979,0.00024993,0.00043108,0.00029372,0.00050399,0.00044246,0.00042162,0.00059454,0.00030792,0.00039806,0.00033241,0.00039771
ARG,0.12349,0.14865,0.10052,0.10062,0.090281,0.15157,0.11159,0.13548,0.13882,0.11377,0.14842,0.085822,0.17316,0.11529,0.21287,0.18919,0.17504,0.25804,0.11804,0.13971,0.11271,0.16133
ZAF,0.08599,0.076079,0.063316,0.073872,0.061787,0.069534,0.063637,0.076741,0.08519,0.075107,0.083144,0.063131,0.087879,0.062078,0.087231,0.082831,0.082523,0.1312,0.072598,0.089921,0.095727,0.098054
SWZ,0.0010371,0.0009552,0.00092769,0.00088808,0.0007724,0.0011881,0.00095965,0.00073336,0.00094091,0.00077381,0.0010021,0.00076695,0.0010645,0.00084084,0.0013646,0.001201,0.0011131,0.0020326,0.00092528,0.0011042,0.00066432,0.0014037
LSO,0.0014196,0.0014104,0.0010207,0.0010136,0.00091881,0.0013467,0.0010644,0.0012415,0.001447,0.0012068,0.0015413,0.00087407,0.0018509,0.0010257,0.0020658,0.0018977,0.0017485,0.0030208,0.0012271,0.0017555,0.0015572,0.0016523
URY,0.0045867,0.0055525,0.0025982,0.0033971,0.0024757,0.0039038,0.0027123,0.0035872,0.0053425,0.0045521,0.0055916,0.0026128,0.0074179,0.0031067,0.0075974,0.0072061,0.0061372,0.0097128,0.0031725,0.005532,0.0044537,0.0057752
NZL,0.0062224,0.0061832,0.005414,0.0049983,0.0050796,0.005963,0.0054268,0.0059238,0.00607,0.005702,0.0065503,0.0050627,0.0068334,0.0055134,0.0075496,0.0070769,0.0065781,0.008529,0.0056306,0.0062097,0.0057312,0.006676
GBR,0.00017017,0.00017002,0.00013493,0.00013129,0.00012207,0.00015673,0.00013834,0.00013852,0.00015468,0.00011101,0.00016112,0.00011674,0.00018687,0.0001425,0.00021231,0.00020112,0.00019022,0.00024718,0.00014752,0.00017209,0.00014971,0.00018335
DNK,0.0099233,0.0097785,0.0075206,0.010238,0.0080999,0.0086048,0.0097519,0.0098531,0.0045949,0.0088972,0.0084871,0.010526,0.0101,0.0099273,0.010261,0.007679,0.0077873,0.0099074,0.009147,0.00874,0.0092857,0.0099618
DNK,0.010016,0.0097893,0.0076658,0.01041,0.0079557,0.0083113,0.0096689,0.009787,0.0044274,0.0088219,0.007992,0.010558,0.010269,0.010061,0.010329,0.007782,0.0079423,0.01008,0.0093355,0.0089365,0.0093484,0.010249
FRA,0.118,0.11924,0.1306,0.1276,0.19373,0.32528,0.21102,0.20753,0.16989,0.16228,0.15161,0.1353,0.12712,0.1513,0.12923,0.13417,0.1475,0.20885,0.20766,0.18402,0.19588,0.22149
EU,0.65329,0.7061,0.86836,0.85034,0.94946,1.0993,0.95148,1.1397,0.8759,0.96721,0.98318,0.7936,0.73883,0.9397,0.84824,0.74806,0.86372,0.94452,0.806,0.96745,1.0296,1.1288
GBR,0.056575,0.048621,0.058352,0.04127,0.051373,0.055119,0.050005,0.045339,0.050361,0.060093,0.028102,0.051391,0.042795,0.039059,0.042374,0.039994,0.038174,0.048409,0.052971,0.05407,0.043616,0.063837
EUC,0.65354,0.70604,0.86865,0.85072,0.94868,1.0982,0.95106,1.1392,0.87495,0.96673,0.98177,0.79352,0.73926,0.94,0.84838,0.74825,0.86423,0.94512,0.80644,0.9679,1.0296,1.1296
